name,rate,term_months,min_amount,can_replenish,currency,payout_mode
Спалить,23.44,6,100000,False,EUR,monthly
Бровь,15.66,60,50000,True,EUR,monthly
Монета,16.38,6,50000,True,EUR,monthly
Спорт,7.72,36,10000,False,EUR,end
Печатать,16.55,6,500000,False,EUR,monthly
Порода,22.45,6,50000,False,EUR,end
Ломать,14.96,12,50000,True,EUR,monthly
Приходить,5.78,24,10000,False,RUB,end
Демократия,19.96,24,10000,False,USD,monthly
Провал,17.92,60,500000,True,EUR,monthly
Назначить,14.7,12,100000,True,EUR,end
Порог,17.84,60,50000,True,EUR,monthly
Крыса,19.71,60,10000,True,EUR,end
Один,22.37,36,10000,False,RUB,monthly
Одиннадцать,16.29,6,500000,True,RUB,monthly
Вывести,8.23,36,100000,False,EUR,end
За,16.0,60,100000,True,EUR,end
Банда,11.69,6,50000,True,EUR,end
Развернуться,20.06,36,500000,False,RUB,monthly
Изба,15.93,60,50000,True,RUB,end
За,8.17,12,500000,False,RUB,monthly
Интернет,14.11,6,10000,False,USD,end
Бок,6.17,6,50000,True,USD,monthly
Бригада,10.59,6,500000,False,USD,end
Сустав,8.18,24,10000,True,USD,monthly
Оставить,8.0,60,100000,True,USD,end
Еврейский,16.2,36,500000,False,USD,monthly
Ведь,24.36,24,500000,True,USD,monthly
Печатать,21.75,24,50000,False,RUB,monthly
Фонарик,21.76,60,100000,False,EUR,monthly
Набор,13.7,60,100000,False,EUR,end
Банда,5.67,6,100000,True,EUR,monthly
Разводить,14.43,24,50000,True,RUB,end
Покидать,24.67,6,10000,True,RUB,monthly
Товар,19.43,60,50000,False,USD,monthly
Ленинград,21.16,6,50000,True,EUR,end
Степь,16.4,60,50000,True,RUB,monthly
Полюбить,23.87,60,500000,True,RUB,monthly
Дружно,13.98,12,10000,True,RUB,end
Бетонный,21.29,6,500000,True,EUR,monthly
Намерение,11.75,12,10000,False,USD,end
Триста,22.96,60,10000,False,EUR,end
Издали,10.81,6,50000,False,RUB,monthly
Сходить,5.69,24,10000,False,RUB,end
Неправда,6.04,24,50000,True,USD,end
Табак,11.43,60,100000,True,RUB,end
Встать,13.08,6,500000,False,USD,monthly
Рассуждение,8.1,60,10000,False,RUB,end
Фонарик,18.33,36,500000,True,USD,end
Поздравлять,9.56,60,100000,True,EUR,end
Коллектив,21.68,12,10000,True,EUR,monthly
Вряд,6.77,36,100000,True,USD,end
Четыре,8.53,6,100000,True,USD,end
Ломать,9.37,6,500000,True,USD,end
Ныне,12.98,36,10000,False,USD,end
Еврейский,9.85,6,50000,False,USD,monthly
Холодно,19.69,12,100000,True,EUR,monthly
Кольцо,17.04,60,500000,True,RUB,monthly
Коричневый,9.11,12,10000,True,USD,monthly
Невыносимый,10.58,24,50000,True,RUB,end
Устройство,24.68,6,10000,False,USD,end
Умирать,17.4,12,50000,False,RUB,monthly
Сравнение,23.9,12,500000,False,USD,monthly
Хлеб,10.35,6,100000,True,USD,end
Добиться,13.44,36,50000,True,USD,end
Сверкающий,11.01,24,500000,True,USD,end
Поколение,12.29,24,100000,False,RUB,monthly
Сопровождаться,24.59,36,10000,False,USD,end
Рот,23.61,36,500000,True,RUB,monthly
Палата,14.35,12,500000,False,RUB,end
Нажать,7.05,36,100000,True,RUB,end
Рай,10.52,6,500000,False,EUR,monthly
Через,18.76,60,50000,True,USD,monthly
Проход,24.08,6,50000,True,EUR,end
Поезд,10.46,36,500000,True,USD,end
Снимать,5.4,12,50000,True,RUB,end
Ремень,18.49,36,50000,False,USD,monthly
Тюрьма,9.33,24,10000,True,USD,monthly
Ставить,12.87,12,50000,True,EUR,monthly
Естественный,21.37,60,50000,True,EUR,end
Функция,23.42,24,100000,False,EUR,monthly
Развитый,20.27,36,50000,True,USD,monthly
Бочок,17.1,6,10000,True,RUB,end
Полевой,19.24,12,50000,False,EUR,end
Вообще,17.82,60,10000,True,RUB,end
За,22.09,36,100000,True,USD,end
Зима,7.17,12,50000,False,USD,monthly
Предоставить,18.74,60,50000,False,EUR,end
Прелесть,21.01,36,10000,False,EUR,end
Деньги,8.65,24,500000,False,RUB,end
Потом,8.13,36,10000,False,RUB,end
Ломать,19.72,6,100000,False,EUR,monthly
Близко,7.23,24,10000,True,RUB,end
Скользить,19.53,60,100000,False,EUR,end
Дружно,8.53,12,10000,True,USD,monthly
Набор,7.73,60,500000,False,RUB,monthly
Естественный,11.56,60,100000,True,RUB,monthly
Сверкающий,17.83,24,100000,True,RUB,end
Вчера,19.03,6,50000,False,USD,monthly
Невозможно,8.48,12,10000,False,USD,end
Возможно,8.07,12,50000,False,USD,end
Очутиться,24.49,60,10000,False,EUR,monthly
Пища,24.4,6,50000,True,RUB,monthly
Разводить,14.3,36,10000,False,USD,end
Через,14.97,6,50000,True,USD,end
Миф,14.79,36,500000,True,USD,monthly
Поговорить,16.56,60,10000,True,RUB,end
Потрясти,17.79,12,10000,True,RUB,end
Выражение,17.15,36,50000,False,EUR,end
Господь,16.49,12,500000,True,RUB,monthly
Набор,14.52,36,500000,False,RUB,monthly
Хотеть,21.33,6,10000,True,RUB,monthly
При,17.6,24,50000,False,USD,end
Прежде,12.64,6,500000,False,RUB,monthly
Дыхание,20.72,36,500000,True,EUR,end
Зачем,5.14,24,500000,True,RUB,monthly
Конструкция,9.84,12,50000,True,USD,monthly
Мотоцикл,13.56,24,500000,False,RUB,monthly
Страсть,10.83,6,500000,True,USD,monthly
Заплакать,24.92,36,500000,False,USD,monthly
Выраженный,13.14,6,500000,False,EUR,end
Забирать,8.89,60,50000,True,USD,monthly
Господь,14.33,36,10000,False,USD,monthly
Устройство,6.29,12,100000,True,RUB,monthly
Виднеться,22.62,24,10000,True,EUR,monthly
Эффект,14.32,12,10000,True,RUB,end
Житель,13.87,36,500000,True,EUR,monthly
Вздрогнуть,16.71,36,10000,False,USD,end
Трясти,21.0,6,500000,False,EUR,monthly
Интеллектуальный,9.06,6,10000,False,USD,end
Очутиться,22.47,6,500000,True,EUR,monthly
Научить,5.75,6,500000,True,USD,monthly
Изменение,7.76,12,100000,False,EUR,end
Неожиданный,13.31,36,500000,True,USD,monthly
Военный,19.38,60,500000,False,USD,end
Головка,24.54,12,500000,False,USD,monthly
Остановить,15.59,36,50000,False,EUR,monthly
Госпожа,12.65,12,50000,False,EUR,end
Скрытый,20.8,6,100000,False,EUR,end
Мягкий,15.94,12,10000,True,EUR,monthly
Серьезный,8.31,60,500000,True,RUB,end
Разводить,21.99,12,50000,True,EUR,monthly
Заведение,19.75,6,100000,False,RUB,end
Четко,16.61,36,500000,True,USD,monthly
Доставать,23.15,36,10000,False,USD,end
Успокоиться,8.94,60,50000,False,USD,end
Магазин,15.02,60,500000,True,USD,monthly
Порода,16.04,24,100000,False,EUR,monthly
Июнь,10.99,6,50000,False,RUB,end
Домашний,13.06,24,500000,False,RUB,monthly
Манера,7.55,36,100000,False,USD,monthly
Потянуться,5.79,36,500000,False,EUR,end
Заявление,22.47,60,500000,False,USD,monthly
Рассуждение,19.15,12,10000,True,USD,monthly
Витрина,9.89,36,50000,False,RUB,monthly
Ярко,9.9,12,100000,False,EUR,end
Цвет,23.05,6,500000,True,EUR,end
Перебивать,23.24,24,50000,True,RUB,monthly
Космос,22.38,12,100000,True,EUR,end
Наступать,10.8,6,50000,True,EUR,monthly
Полюбить,20.44,36,50000,False,EUR,end
Свежий,12.15,24,500000,True,EUR,end
Четыре,6.47,36,100000,True,EUR,end
Зато,17.66,36,10000,False,USD,end
Решение,10.31,60,100000,True,RUB,monthly
Природа,14.85,24,50000,True,EUR,monthly
Цель,8.44,36,50000,False,EUR,monthly
Медицина,8.15,24,50000,False,EUR,monthly
Фонарик,5.4,36,50000,True,RUB,monthly
Изображать,7.22,36,100000,True,USD,monthly
Цепочка,16.07,12,10000,True,EUR,end
Проход,23.48,12,100000,True,EUR,end
Факультет,8.43,60,100000,False,USD,monthly
Четко,13.84,24,10000,True,RUB,end
Плод,15.44,6,10000,False,RUB,end
Пятеро,9.38,12,10000,True,EUR,monthly
Добиться,11.18,24,500000,False,RUB,monthly
Невыносимый,17.34,24,500000,False,USD,monthly
Правление,23.08,24,10000,True,EUR,monthly
Граница,17.86,36,500000,True,USD,end
Боец,14.95,6,500000,True,EUR,end
Строительство,13.03,12,500000,True,EUR,monthly
Висеть,24.66,12,500000,True,EUR,end
Славный,12.87,60,500000,True,USD,end
Рай,9.26,36,50000,False,USD,monthly
Кузнец,12.48,36,10000,True,USD,end
Достоинство,7.72,24,500000,True,RUB,monthly
Госпожа,18.53,36,50000,False,EUR,end
Около,18.72,36,100000,False,RUB,end
Второй,9.92,12,100000,True,RUB,monthly
Мелочь,21.69,60,10000,True,RUB,end
Вряд,20.73,12,50000,False,EUR,end
Триста,12.61,60,500000,True,EUR,monthly
Устройство,18.72,36,100000,True,USD,monthly
Горький,17.68,6,100000,False,RUB,end
Прежний,9.69,60,500000,True,EUR,monthly
Иной,7.61,36,50000,True,RUB,monthly
Видимо,23.46,24,100000,False,RUB,end
Теория,11.41,60,100000,True,RUB,end
Зима,7.31,6,500000,True,EUR,end
Каюта,10.36,24,10000,False,EUR,monthly
Счастье,19.8,24,50000,False,USD,end
Бригада,14.09,12,500000,True,USD,end
Солнце,13.4,24,50000,False,EUR,end
Построить,14.43,12,50000,False,EUR,end
Покидать,19.46,24,500000,False,USD,end
Точно,18.0,36,10000,False,USD,monthly
Бригада,15.52,12,100000,True,USD,end
Тусклый,23.29,6,100000,False,RUB,monthly
Падаль,21.9,60,100000,True,USD,monthly
Реклама,22.89,60,50000,False,EUR,monthly
Другой,5.87,24,50000,True,USD,end
Тревога,21.35,36,50000,False,USD,end
Цвет,18.1,24,500000,True,RUB,monthly
Крутой,18.87,36,500000,False,USD,monthly
Помимо,12.69,36,50000,False,USD,end
Демократия,7.22,6,100000,False,RUB,monthly
Научить,22.74,24,100000,False,EUR,end
Назначить,19.84,24,10000,True,RUB,monthly
Выдержать,21.36,60,500000,True,RUB,monthly
Поколение,21.47,24,50000,False,EUR,monthly
Приходить,6.22,36,100000,False,EUR,end
Умолять,16.89,6,100000,False,RUB,end
При,23.03,36,10000,True,EUR,monthly
Число,22.52,24,500000,False,RUB,monthly
Дорогой,10.22,12,500000,False,RUB,end
Боец,18.16,24,100000,False,RUB,end
Какой,14.84,60,500000,False,EUR,end
Промолчать,11.59,12,500000,True,USD,end
Жидкий,13.83,6,100000,False,USD,end
Скользить,16.62,60,500000,False,EUR,monthly
Неправда,11.95,6,100000,False,USD,monthly
Сомнительный,5.01,6,50000,False,USD,end
Направо,9.82,6,10000,True,EUR,monthly
Написать,23.42,6,10000,False,USD,monthly
Рис,16.7,60,500000,False,USD,end
Естественный,23.75,60,50000,False,USD,monthly
Потом,12.0,60,100000,True,RUB,end
Дружно,24.65,60,10000,False,RUB,monthly
Банк,23.4,24,10000,False,USD,end
Лететь,11.53,6,10000,False,EUR,monthly
Плясать,6.09,6,500000,False,EUR,end
Скользить,7.67,6,100000,False,RUB,monthly
Мера,9.98,60,100000,False,EUR,monthly
Одиннадцать,10.52,36,10000,True,RUB,monthly
Расстегнуть,8.54,12,100000,True,USD,end
Доставать,20.12,24,50000,True,USD,end
Идея,13.44,36,50000,True,RUB,monthly
Провинция,12.8,24,10000,True,USD,end
Танцевать,7.52,6,100000,True,USD,monthly
Пробовать,12.56,60,500000,True,USD,end
Монета,24.45,60,10000,False,RUB,monthly
Команда,22.82,36,50000,True,USD,end
Гулять,18.44,24,100000,False,EUR,end
Факультет,7.06,36,50000,True,USD,end
Картинка,13.33,12,100000,True,EUR,monthly
Поезд,6.47,60,50000,False,EUR,monthly
Через,5.72,60,50000,False,EUR,end
Видимо,22.8,36,50000,True,USD,monthly
Заведение,17.29,60,50000,False,USD,end
Дурацкий,18.23,36,100000,True,RUB,monthly
Приятель,8.52,6,50000,False,EUR,end
Мальчишка,12.82,24,50000,True,USD,monthly
Рабочий,14.66,24,100000,True,RUB,end
Пламя,6.84,24,100000,False,RUB,end
Мотоцикл,14.09,24,50000,True,RUB,monthly
Привлекать,5.96,6,100000,True,EUR,end
Трясти,7.36,6,500000,False,EUR,end
Освобождение,17.19,60,100000,True,EUR,monthly
Кузнец,6.8,6,500000,True,RUB,monthly
Рота,16.28,24,10000,False,EUR,end
Поколение,19.83,12,500000,False,RUB,monthly
Терапия,15.13,6,10000,False,RUB,monthly
Направо,10.79,24,500000,False,USD,end
Успокоиться,18.11,6,10000,False,RUB,end
Постоянный,15.35,36,500000,False,USD,monthly
Советовать,21.85,36,50000,False,USD,end
Настать,5.93,24,10000,False,EUR,monthly
Означать,16.27,60,50000,False,RUB,end
Мимо,20.45,36,100000,False,RUB,end
Означать,19.48,24,10000,False,RUB,end
Ленинград,10.13,36,100000,False,EUR,end
Ведь,17.73,24,10000,False,RUB,end
Неудобно,16.87,6,500000,True,EUR,end
Зачем,7.41,60,500000,True,RUB,monthly
Скрытый,15.61,12,500000,True,USD,monthly
Зеленый,10.11,6,100000,True,USD,end
Близко,9.43,6,10000,False,EUR,monthly
Гулять,22.54,24,10000,True,RUB,end
Плясать,8.18,24,50000,False,USD,end
Дыхание,5.31,36,50000,False,RUB,end
Лапа,15.43,6,500000,True,RUB,monthly
Кидать,8.94,6,10000,True,RUB,end
Песня,17.77,60,500000,True,RUB,end
Боец,10.28,6,10000,False,RUB,monthly
Сынок,17.28,6,100000,True,RUB,end
Серьезный,20.78,36,10000,False,USD,monthly
Возбуждение,7.25,6,100000,True,EUR,end
Цвет,17.28,12,50000,False,USD,end
Деловой,7.08,6,100000,False,USD,monthly
Ягода,24.83,36,50000,True,RUB,monthly
Инвалид,7.74,60,500000,True,RUB,monthly
Рабочий,5.67,36,50000,True,USD,end
Деньги,22.36,6,10000,True,RUB,end
Вздрогнуть,21.07,24,50000,False,RUB,end
Появление,8.96,60,50000,True,USD,monthly
Непривычный,13.5,12,500000,True,RUB,monthly
Неправда,13.64,12,50000,False,USD,end
Невозможно,21.12,12,100000,True,RUB,end
Собеседник,13.05,6,500000,False,RUB,end
Прелесть,20.25,24,100000,False,USD,monthly
Плод,12.69,24,10000,True,EUR,monthly
Призыв,14.3,36,500000,False,USD,end
Мотоцикл,11.45,6,10000,False,USD,end
Издали,21.42,60,100000,True,EUR,monthly
Левый,12.84,24,10000,False,EUR,end
Дурацкий,19.83,36,500000,False,USD,end
Радость,9.6,36,500000,True,USD,end
Виднеться,12.73,6,10000,True,RUB,monthly
Голубчик,8.66,6,10000,False,RUB,monthly
Жидкий,7.02,36,50000,True,EUR,monthly
Присесть,9.4,12,500000,False,EUR,end
Около,20.78,60,10000,False,USD,monthly
Смеяться,12.22,36,10000,False,EUR,end
Основание,12.36,6,10000,False,EUR,end
Выкинуть,17.61,60,10000,True,RUB,monthly
Термин,24.92,6,50000,True,RUB,end
Ответить,23.16,36,50000,True,EUR,end
Легко,19.95,60,100000,True,EUR,monthly
Домашний,10.42,24,100000,True,EUR,monthly
Заведение,19.92,60,100000,True,EUR,end
Райком,13.8,6,10000,True,RUB,monthly
Крутой,21.53,60,100000,True,EUR,monthly
Приходить,15.42,36,100000,False,RUB,monthly
А,10.19,60,10000,True,USD,monthly
Смелый,21.56,36,100000,False,EUR,monthly
Рабочий,8.86,6,50000,True,EUR,end
Полностью,9.05,6,10000,False,USD,end
Металл,12.39,60,50000,True,RUB,monthly
Монета,17.73,24,100000,True,USD,end
Палата,10.24,36,500000,True,USD,monthly
Рабочий,21.69,60,500000,False,USD,end
Монета,8.88,24,10000,False,USD,monthly
Да,6.09,60,10000,True,EUR,end
Гулять,11.92,6,10000,False,EUR,end
Дремать,14.05,12,10000,False,EUR,monthly
Коричневый,7.55,12,100000,True,RUB,end
Развитый,21.75,60,10000,True,EUR,monthly
Наслаждение,10.1,12,50000,True,EUR,end
Число,14.8,12,500000,False,RUB,end
Очко,21.24,36,50000,True,RUB,end
Что,21.72,6,500000,True,RUB,monthly
Провал,22.43,36,100000,True,RUB,end
Тесно,9.96,12,100000,False,EUR,monthly
Жестокий,9.74,60,100000,True,EUR,end
Покидать,21.36,12,50000,False,EUR,end
Грустный,12.73,60,50000,True,USD,end
Мотоцикл,22.76,12,10000,False,USD,monthly
Рай,9.67,6,500000,False,RUB,end
Рабочий,8.06,60,50000,False,RUB,monthly
Постоянный,8.65,12,100000,False,RUB,end
Казнь,11.16,12,100000,False,EUR,end
Уничтожение,6.08,24,500000,False,EUR,monthly
Костер,13.4,24,10000,True,USD,end
Некоторый,12.57,24,500000,True,USD,end
Призыв,13.55,60,100000,True,RUB,monthly
Неправда,10.14,36,100000,True,RUB,monthly
Сравнение,20.32,12,500000,True,RUB,end
Человечек,10.72,60,100000,True,RUB,monthly
Заложить,14.93,36,50000,False,USD,monthly
Необычный,5.98,60,500000,False,EUR,end
